42,45.78122649621212,4.873117272727271,176,1427962967000,1427964779000
42,45.78495959064329,4.873705818713453,171,1427966599000,1427970557000
42,45.9838466666667,4.72051,90,1427977796000,1427978706000
42,46.008174761606035,4.6236526390631525,797,1427981421000,1428126054000
42,45.78099,4.87305833333333,90,1428135412000,1428136322000
42,45.784852586206874,4.873878579638751,203,1428147191000,1428258738000
42,45.7852616666667,4.87527333333333,5,1428259641000,1428260889000
42,45.78503363829785,4.87396505673759,235,1428262708000,1428559241000
42,45.7818333333333,4.873204166666669,180,1428561971000,1428563791000
42,45.78115222222224,4.873368888888886,270,1428563791000,1428567422000
42,45.78272664794007,4.87243715355805,267,1428568331000,1428571047000
42,45.78500114687384,4.873679531076581,1802,1428573762000,1428635538000
42,45.78146135416663,4.8732203125000035,96,1428641511000,1428653464000
42,45.78486224852073,4.873697800788953,169,1428659004000,1428661087000
42,46.008182157894744,4.623539754385964,1520,1428673805000,1428727589000
42,45.97884396258501,4.722798452380951,294,1428729404000,1428733133000
42,46.008189484654515,4.623607750697521,2031,1428739498000,1428762964000
42,45.9829283333333,4.70062333333333,90,1428765685000,1428766595000
42,45.9841016666667,4.72109166666667,56,1428768400000,1428769304000
42,45.784895,4.87406666666667,52,1428773792000,1428774993000
42,45.78503036489153,4.873723880670612,1014,1428774993000,1428898088000
42,45.7714116666667,4.80428666666667,43,1428916041000,1428923886000
42,45.77055527932959,4.8047829702048395,179,1428923886000,1428928538000
42,45.78503,4.87376166666667,1,1428938925000,1428939906000
42,45.784425,4.873845,7,1428942756000,1428948699000
42,45.7849583333333,4.87376333333333,65,1428977595000,1428978504000
42,45.77013,4.80550666666667,13,1428985789000,1428988010000
42,45.7849683333333,4.87318166666667,4,1429056205000,1429057198000
42,45.7849483333333,4.87391666666667,90,1429059954000,1429060864000
42,45.770688875718385,4.805143451867814,464,1429073377000,1429105678000
42,45.784930779092676,4.873490216962524,169,1429111098000,1429150039000
42,45.7704866666667,4.80532166666667,2,1429156012000,1429161001000
42,45.7711616666667,4.80451166666667,30,1429162812000,1429163741000
42,45.77077331460674,4.804935649188514,534,1429168699000,1429184577000
42,45.78490546603474,4.873508467614531,633,1429198563000,1429236525000
42,45.77071494252877,4.805167672413794,348,1429251137000,1429259483000
42,45.78496895565093,4.873841559370528,233,1429287331000,1429353752000
42,45.78542,4.87483833333333,90,1429381620000,1429382530000
42,45.78485007183908,4.873546331417623,348,1429418450000,1429482785000
42,45.7686866666667,4.80587333333333,1,1429516892000,1429522429000
42,45.7704666666667,4.80471333333333,74,1429522429000,1429523360000
42,45.7854616666667,4.87477833333333,45,1429556246000,1429559598000
42,45.785066467065874,4.87374018962076,167,1429559598000,1429584784000
42,45.77064161538462,4.8049726794871805,130,1429601299000,1429616168000
42,45.78499967013887,4.873638819444442,288,1429625376000,1429629967000
42,45.78886,4.845605,1,1429629967000,1429638171000
42,45.7852252834467,4.87442814058957,147,1429638171000,1429651225000
42,45.785014666666676,4.873400000000002,5,1429657762000,1429671282000
42,45.7707216666667,4.80448833333333,8,1429686093000,1429695224000
42,45.78492886128366,4.873766445824708,483,1429715823000,1429757355000
42,45.7709616666667,4.80435666666667,90,1429764174000,1429765084000
42,45.77048878226713,4.805044466891133,297,1429767814000,1429779632000
42,45.78494476034859,4.873856230936818,459,1429802322000,1429836948000
42,45.77061914855075,4.804398423913045,92,1429847185000,1429877883000
42,45.784824166666695,4.8735183333333305,180,1429893828000,1429895648000
42,45.7850483333333,4.87412833333333,84,1429903174000,1429904081000
42,45.78488770791076,4.873545885733606,493,1429904081000,1429982644000
42,45.78520377049179,4.874426407103824,122,1429983553000,1430106390000
42,45.77722,4.87456,4,1430123605000,1430127367000
42,45.78504196915779,4.873994786476869,281,1430131891000,1430140568000
42,45.78515,4.87326,26,1430140568000,1430142362000
42,45.7848766666667,4.87438166666667,77,1430142362000,1430143263000
42,45.78503731914894,4.873783666666669,235,1430153112000,1430172106000
42,45.7850233333333,4.872875,5,1430174021000,1430176571000
42,45.78493861904763,4.873677916666663,140,1430182190000,1430191258000
42,45.782094823091285,4.872668081936685,179,1430197811000,1430199623000
42,45.781045,4.87323333333333,90,1430211189000,1430212099000
42,45.7686533333333,4.87890666666667,16,1430217390000,1430219195000
42,45.7847966666667,4.873315,1,1430241007000,1430242197000
42,45.7850566666667,4.87425333333333,66,1430256851000,1430257758000
42,45.784945,4.87320166666667,50,1430274461000,1430275401000
42,45.781985085470055,4.872362564102561,39,1430285936000,1430291834000
42,45.783975,4.87512166666667,90,1430297245000,1430298155000
42,45.78500272817459,4.873722450396827,168,1430317602000,1430335030000
