32,45.78211867712531,4.873013686868671,2145,1427961391000,1427988249000,459.6251206397274
32,45.52831118818147,4.86337950644842,672,1427991275000,1428028451000,483.1364694980327
32,45.78330083333349,4.873476666666664,2,1428038758000,1428119622000,10.823858233861502
32,45.03264885403576,5.504380459770117,29,1428306462000,1428371788000,499.11295214074994
32,45.76550295907991,4.862746559139785,31,1428428516000,1428486466000,310.0486433831161
32,45.78229405718216,4.872101194295902,187,1428486571000,1428505953000,479.39976242139903
32,45.52833425492295,4.863363107843142,170,1428512057000,1428591347000,42.94537643953401
32,45.78212959789273,4.8734235858585855,66,1428591398000,1428630856000,300.7607827211581
32,45.78242190933003,4.87250016516517,111,1428635951000,1428680272000,487.13680790297786
32,45.52826891807074,4.863410359062939,1736,1428680295000,1429084818000,154.9601710772022
32,45.782023783861554,4.87169846846847,37,1429084950000,1429118585000,87.17354588911164
32,45.52827097219236,4.863452589358498,2863,1429118595000,1429239614000,83.80179802008263
32,45.07009771663128,5.556371666666666,8,1429715813000,1429856940000,493.0412383336135
32,45.52830026814113,4.863434279711403,3649,1430047078000,1430330794000,251.89831878516284
